TransactionAmount,hour,day_of_week,day,time_since_last,tx_last_1hr,tx_last_24hr,amount_zscore,amount_to_balance,device_changed,ip_changed,location_changed,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,LoginAttempts,AccountBalance
-0.4763255674781749,0.5114228128607691,-0.2966549177217038,1.3896571895641232,-0.26720699091482264,,,-0.4426128280030374,-0.33424333293140884,0.019956144669639568,0.03993615319154498,0.1523742845985652,0.5405377599750526,1.0584638109793694,-1.5730482487054396,0.31196222708076543,1.2910915199440254,-1.2253610567725333,-0.6562589496524849,-0.20679364850592954,0.07356277583606069
-0.7630107464202309,-0.8567285246325784,0.3651542770535358,0.933012692188876,0.713585012677873,,,-0.8289468370496025,-0.04303245848488108,0.019956144669639568,0.03993615319154498,0.1523742845985652,0.5405377599750526,-1.6351696413122068,-1.012926536830512,-0.696139953567236,-0.8104225631669042,-1.2253610567725333,-1.105983752797117,-0.20679364850592954,-1.2034444210721331
1.0742342453490852,0.5114228128607691,1.688772666604015,-0.5510819242806776,0.5871392749557629,,,1.6469056848361694,0.9513789092695478,0.019956144669639568,0.03993615319154498,0.1523742845985652,0.5405377599750526,-0.8189170800117291,-1.4872638423822524,0.9486583411742401,-1.3960904223945403,-1.2253610567725333,-0.9935525520109589,-0.20679364850592954,-1.0823829060371826
-0.4264091829515765,-0.8567285246325784,1.0269634718287755,-1.2360486703435485,0.0737517914235425,,,-0.3753460197835292,-0.16383486799606892,0.019956144669639568,0.03993615319154498,0.1523742845985652,-1.8500095165343355,-1.6351696413122068,0.6623924572458479,0.9191816692254681,-0.19030365339646593,1.24701402323759,-1.387061754762512,-0.20679364850592954,-0.9291817330269035
-0.4623818691237991,0.5114228128607691,-0.9584641124969434,-0.43692079993686583,-0.26720699091482264,,,-0.6338388474086044,0.1111145517117722,0.019956144669639568,0.03993615319154498,0.1523742845985652,0.5405377599750526,-0.24754028710139483,-1.3560641621232603,1.1019370353078544,0.3609131552883681,1.24701402323759,-1.274630553976354,-0.20679364850592954,-1.1487031607790927
1.1653650503187158,-0.8567285246325784,-0.9584641124969434,0.933012692188876,-0.20493283567794288,,,1.5732578295242192,-0.09386854437554112,0.019956144669639568,0.03993615319154498,0.1523742845985652,0.5405377599750526,-0.9821675922718247,1.0408530733775556,-0.32473388701270917,-0.7415204620813,0.010826483232528368,1.9296586684291497,-0.20679364850592954,-0.23367799604472322
0.5791473045159529,-0.8567285246325784,-0.9584641124969434,-1.3502097946873604,-0.20262034621901565,,,0.7783927167317132,-0.3079237522866298,0.019956144669639568,0.03993615319154498,0.1523742845985652,0.5405377599750526,-0.16591503097134708,-0.11471334121125878,-1.232615383034886,1.1188362672300147,-1.2253610567725333,0.7491310601744904,-0.20679364850592954,1.487323127732058
-0.708195224633987,0.5114228128607691,-0.9584641124969434,0.4763681948136287,0.5439135104542772,,,-0.9671424056042813,-0.36682424776713335,0.019956144669639568,0.03993615319154498,0.1523742845985652,0.5405377599750526,-1.1454181045319203,-1.2803720388969189,-0.43084990602828827,0.7398747112591915,-1.2253610567725333,-1.0497681524040379,-0.20679364850592954,0.5135799488538515
-0.5485450174315514,0.5114228128607691,-0.9584641124969434,1.2754960652203113,-0.950088092866106,,,-0.7506692932430473,-0.37298483655155606,0.019956144669639568,0.03993615319154498,0.1523742845985652,0.5405377599750526,1.4665900916296082,-0.6899734777314547,1.2257390574926967,0.2920110542027638,0.010826483232528368,0.5804842589952534,-0.20679364850592954,2.3483916141710295
-0.7586255046773314,-0.8567285246325784,-0.2966549177217038,0.5905293191574404,-0.26720699091482264,,,-1.1640173835000621e-17,-0.2524939732471022,0.019956144669639568,0.03993615319154498,0.1523742845985652,0.5405377599750526,1.3033395793695126,0.9298379593122548,-1.710137468604992,0.3609131552883681,-1.2253610567725333,-1.218414953583275,-0.20679364850592954,-1.0363797354433777
-0.18676257364234106,-0.8567285246325784,-0.2966549177217038,-0.20859855124924218,-0.26720699091482264,,,0.3583954358624273,3.2191054839792796,0.019956144669639568,0.03993615319154498,0.1523742845985652,-1.8500095165343355,-0.3291655432314426,-0.6496043453440725,1.0606696945795735,-0.2936568050248723,1.24701402323759,-1.162199353190196,-0.20679364850592954,-1.2776515196857712
0.4371065836873482,-0.8567285246325784,-0.9584641124969434,0.4763681948136287,-0.9718936825717595,,,1.7690777994831257,-0.24767711066275372,0.019956144669639568,0.03993615319154498,0.1523742845985652,-1.8500095165343355,-0.5740413116215859,-0.38215884327766564,0.4770315899938885,0.2575600036599617,1.24701402323759,0.8053466605675694,-0.20679364850592954,0.17338929706553308
-0.7201861200247278,1.8795741503541166,1.688772666604015,-1.4643709190311722,-0.8632066780021801,,,-0.8477728453882195,-0.2779167502581308,0.019956144669639568,0.03993615319154498,0.1523742845985652,0.5405377599750526,-1.6351696413122068,0.03162476369300156,0.5182989307221693,0.15420685203155532,0.010826483232528368,-1.330846154369433,-0.20679364850592954,-0.925425482613353
-0.49335263893302694,0.5114228128607691,1.0269634718287755,-1.3502097946873604,0.2229666561258591,,,-0.3348608228987826,-0.3292274695592878,0.019956144669639568,0.03993615319154498,0.1523742845985652,-1.8500095165343355,0.8952132987192738,-0.38215884327766564,0.09973018904960725,-1.6716988267369572,0.010826483232528368,1.1988558633191224,-0.20679364850592954,-0.07722311533833805
-0.7631135255235801,0.5114228128607691,-0.9584641124969434,1.0471738165326878,3.916071616634139,,,-0.9448395670585509,-0.33090795197860795,0.019956144669639568,0.03993615319154498,0.1523742845985652,0.5405377599750526,0.9768385548493216,0.8642381191827587,-0.17145519287909491,1.4288957221152339,-1.2253610567725333,1.5361494656775965,-0.20679364850592954,-0.6934507386436791
-0.05373215420735015,0.5114228128607691,1.0269634718287755,-0.43692079993686583,-0.26720699091482264,,,-0.29237056429277297,2.0529881296356742,0.019956144669639568,0.03993615319154498,0.1523742845985652,0.5405377599750526,-0.9005423361417769,-0.1803131813407548,0.4298689148758533,0.6709726101735872,0.010826483232528368,-1.105983752797117,-0.20679364850592954,-1.2534781893793177
-0.9936470543358524,-0.8567285246325784,-0.9584641124969434,-1.1218875459997366,-0.5667188467970308,,,-0.9983721362732283,-0.3901651188879351,0.019956144669639568,0.03993615319154498,0.1523742845985652,0.5405377599750526,0.32383650580893947,0.041717046789847105,0.11152085782911603,0.7054236607163893,-1.2253610567725333,-0.2627497469009318,-0.20679364850592954,0.875454293302509
2.703111734928441,0.5114228128607691,-0.9584641124969434,0.7046904435012523,1.1423590998539614,,,1.7783872449179159,0.9367674642618958,0.019956144669639568,0.03993615319154498,0.1523742845985652,0.5405377599750526,1.221714323239465,0.37980853053417274,1.3141690733390126,-1.1549330685949255,1.24701402323759,-1.443277355155591,-0.20679364850592954,-0.8996111964948363
1.8533683681383109,-0.8567285246325784,-0.9584641124969434,1.1613349408764995,-0.35414770038025944,,,1.1401165326951632,-0.27889229948156186,0.019956144669639568,0.03993615319154498,0.1523742845985652,0.5405377599750526,0.813588042589226,0.3899008136310183,-1.4389520866762897,-0.3281078555676744,-1.2253610567725333,-0.20653414650785276,-0.20679364850592954,2.4260934358656705
0.723175088009309,-0.8567285246325784,-0.9584641124969434,1.1613349408764995,-1.09977731438051,,,0.29119049449347767,-0.2622783539549932,0.019956144669639568,0.03993615319154498,0.1523742845985652,-1.8500095165343355,0.16058599354884398,1.3335292831860763,-0.14787385532007735,-0.05249945122525743,0.010826483232528368,0.35562185742293734,-0.20679364850592954,0.6651273460847856
-0.9024819896651054,-0.8567285246325784,-0.2966549177217038,0.5905293191574404,2.0599282345856023,,,-0.9298950018449436,-0.29963701540174137,0.019956144669639568,0.03993615319154498,0.1523742845985652,-1.8500095165343355,0.7319627864591783,-1.5276329747696347,-0.4131639028590251,1.4288957221152339,1.24701402323759,0.5242686586021743,-0.20679364850592954,-1.1250169892293453
-0.9812450425317147,-0.8567285246325784,1.0269634718287755,1.6179794382517467,-0.9078555129399287,,,-0.9890565696956112,-0.388219785208885,0.019956144669639568,0.03993615319154498,0.1523742845985652,0.5405377599750526,-1.6351696413122068,-1.0633879523147396,-0.7315119599057625,-1.1204820180521233,1.24701402323759,-0.09410294572169475,-0.20679364850592954,0.216038764218434
1.492682234784825,1.8795741503541166,0.3651542770535358,-0.09443742690543037,-0.26720699091482264,,,1.4067446309397096,-0.25375662257977966,0.019956144669639568,0.03993615319154498,0.1523742845985652,0.5405377599750526,1.6298406038897038,1.3133447169923853,-0.7315119599057625,-0.6037162599100915,-1.2253610567725333,0.41183745781601633,6.431744946342572,1.3621720431342315
-0.6168246017565414,-0.8567285246325784,1.688772666604015,0.36220707046981687,0.2857151681748265,,,-0.8432887943187419,-0.1350044862200261,0.019956144669639568,0.03993615319154498,0.1523742845985652,0.5405377599750526,-0.5740413116215859,-1.2702797558000734,0.7010542968045556,-0.12140155231086168,-1.2253610567725333,-1.162199353190196,-0.20679364850592954,-1.0810727053809885
1.3387533976688288,-0.8567285246325784,1.688772666604015,1.6179794382517467,-0.20342082333941353,,,1.2425616936660844,-0.13144373537238485,0.019956144669639568,0.03993615319154498,0.1523742845985652,-1.8500095165343355,0.07896073741879621,-0.5486815143756171,0.023090841982800106,-1.4649925234801446,0.010826483232528368,-1.218414953583275,-0.20679364850592954,0.01969840130509151
-0.932664786348656,0.5114228128607691,-0.9584641124969434,0.13388482178219324,-0.7364644672725152,,,-1.180168940930261,-0.1453096759321034,0.019956144669639568,0.03993615319154498,0.1523742845985652,0.5405377599750526,-0.002664518711251552,-0.7606194594093735,1.1373090416463807,-1.4649925234801446,-1.2253610567725333,0.6929154597814113,-0.20679364850592954,-1.2597574093539152
0.023009576293391343,-0.8567285246325784,0.3651542770535358,1.1613349408764995,-0.9080185730940838,,,-0.16083151933048642,0.29558470403923337,0.019956144669639568,0.03993615319154498,-6.562787169990848,0.5405377599750526,-0.002664518711251552,1.651436200736711,1.3318550765082757,-1.5338946245657488,0.010826483232528368,-0.9935525520109589,-0.20679364850592954,-1.0885928981884587
0.8231448958669715,-0.8567285246325784,-0.2966549177217038,0.36220707046981687,0.07401861713034179,,,0.692605493806733,3.201519265698099,0.019956144669639568,0.03993615319154498,0.1523742845985652,0.5405377599750526,-0.24754028710139483,-0.9170498474104793,-1.0321740137832365,-1.6716988267369572,1.24701402323759,-0.9935525520109589,-0.20679364850592954,-1.236163541568596
-0.9115265507598356,0.5114228128607691,0.3651542770535358,0.4763681948136287,0.8644008316209854,,,-1.157622563833037,-0.3211883791901112,0.019956144669639568,0.03993615319154498,-6.562787169990848,0.5405377599750526,-0.24754028710139483,-0.10966719966283602,0.6538916216865204,1.5666999242864426,1.24701402323759,-1.105983752797117,-0.20679364850592954,-1.0869724543240462
-0.6946969023941244,-0.8567285246325784,-0.2966549177217038,0.5905293191574404,-0.26720699091482264,,,-0.7919186396672655,-0.24507815440109823,0.019956144669639568,0.03993615319154498,0.1523742845985652,-1.8500095165343355,-1.0637928484018724,-1.0936648016052763,-0.4249545716385339,-1.3271883213089362,0.010826483232528368,1.2550714637122016,-0.20679364850592954,-0.9862613553521337
-0.9899127469141646,0.5114228128607691,-0.9584641124969434,-1.2360486703435485,0.522878750568266,,,-1.0650847626412387,-0.3903298560506661,0.019956144669639568,0.03993615319154498,0.1523742845985652,0.5405377599750526,-0.16591503097134708,-0.19545160598602312,0.023090841982800106,-0.4314610071960808,1.24701402323759,0.1869750562437003,-0.20679364850592954,1.452257953223036
1.003727780451529,-0.8567285246325784,0.3651542770535358,1.3896571895641232,-0.6098408457458723,,,0.7796504152746777,-0.032209851621218845,0.019956144669639568,0.03993615319154498,0.1523742845985652,0.5405377599750526,0.32383650580893947,0.9348841008606775,-0.890685988429131,0.01640264986034682,-1.2253610567725333,1.9296586684291497,-0.20679364850592954,-0.4845186038662093
-0.5485107577304349,-0.8567285246325784,0.3651542770535358,1.1613349408764995,-0.5015096087853587,,,-0.6566511629665641,-0.3315059719484268,0.019956144669639568,0.03993615319154498,0.1523742845985652,0.5405377599750526,-0.6556665677516337,-0.9170498474104793,0.7835889782611171,-0.3281078555676744,-1.2253610567725333,-0.6000433492594058,-0.20679364850592954,-0.16492963949965098
2.157868591660896,1.8795741503541166,-0.9584641124969434,-1.007726421655925,-0.8419940343116362,,,1.8475882533560528,1.1750103313751679,0.019956144669639568,0.03993615319154498,0.1523742845985652,0.5405377599750526,-1.553544385182159,-0.6697889115377635,-0.41905923724877947,-0.775971512624102,-1.2253610567725333,-1.162199353190196,-0.20679364850592954,-1.0134089180679515
0.03839218209465609,-0.8567285246325784,-0.2966549177217038,1.1613349408764995,1.9074669904505608,,,-0.11358410335566291,-0.23899797345007817,0.019956144669639568,0.03993615319154498,0.1523742845985652,0.5405377599750526,-1.4719191290521112,-0.4427125418587389,1.202157719933679,-1.0860309675093212,-1.2253610567725333,0.4680530582090954,-0.20679364850592954,-0.294285673365889
-0.9049144284443701,-0.8567285246325784,-0.9584641124969434,0.4763681948136287,-0.26720699091482264,,,-1.2635288589613372,-0.37385737930841834,0.019956144669639568,0.03993615319154498,0.1523742845985652,0.5405377599750526,1.4665900916296082,1.3082985754439627,-0.22451320238688446,-1.6027967256513531,-1.2253610567725333,1.5361494656775965,-0.20679364850592954,-0.37773596838966345
0.4457057686675652,-0.8567285246325784,-0.2966549177217038,1.3896571895641232,-0.3321790505204509,,,1.6588588328446354,-0.04818438548584427,0.019956144669639568,0.03993615319154498,0.1523742845985652,0.5405377599750526,0.9768385548493216,-0.013790510242803375,0.4298689148758533,1.3255425704868276,-1.2253610567725333,-0.09410294572169475,-0.20679364850592954,-0.6847818767677649
-0.7624625912023684,0.5114228128607691,1.0269634718287755,1.2754960652203113,1.4838960045570584,,,-0.9553004637978733,-0.3766286421301002,0.019956144669639568,0.03993615319154498,0.1523742845985652,0.5405377599750526,-0.7372918238816814,-1.5225868332212118,0.9545536755639945,0.2231089531171596,-1.2253610567725333,0.2431906566367793,-0.20679364850592954,1.1625907924920647
-0.427128636675021,-0.8567285246325784,-0.9584641124969434,1.3896571895641232,-0.41694068338036006,,,-0.22972578081086434,0.42204669528313743,0.019956144669639568,0.03993615319154498,0.1523742845985652,0.5405377599750526,0.24221124967889174,0.8289151283437993,0.2647995519627303,0.08530475094595107,1.24701402323759,-1.387061754762512,-0.20679364850592954,-1.204546938258363
-0.6256293449434569,-0.8567285246325784,0.3651542770535358,-1.6926931677187957,0.28753847717128833,,,-0.6592292251536034,-0.3551504174465815,0.019956144669639568,0.03993615319154498,0.1523742845985652,0.5405377599750526,1.4665900916296082,-0.8060347333451784,-1.4507427554557986,-0.6037162599100915,1.24701402323759,0.8053466605675694,-0.20679364850592954,0.2641879973352024
0.4289870345227608,-0.8567285246325784,-0.9584641124969434,0.4763681948136287,-0.6949878935156026,,,1.6226838792997171,0.038422321661840536,0.019956144669639568,0.03993615319154498,0.1523742845985652,0.5405377599750526,-0.0842897748412993,-1.4569869930917159,1.349541079677539,-0.46591205773888295,0.010826483232528368,-0.9373369516178799,-0.20679364850592954,-0.8166378042539427
-0.546386656261218,0.5114228128607691,-0.9584641124969434,-0.5510819242806776,-0.6504131768297428,,,-0.4877688408310704,-0.32697351926958285,0.019956144669639568,0.03993615319154498,0.1523742845985652,-1.8500095165343355,0.813588042589226,-0.5890506467629992,0.011300173203291318,-1.6716988267369572,1.24701402323759,1.3112870641052805,-0.20679364850592954,-0.24015720750891598
-0.17583372898620866,-0.8567285246325784,0.3651542770535358,1.2754960652203113,-0.7589667685459224,,,0.31401045741039785,-0.3256370015686635,0.019956144669639568,0.03993615319154498,0.1523742845985652,0.5405377599750526,-0.5740413116215859,-1.1996337741221546,-1.0262786793934822,0.2920110542027638,1.24701402323759,-0.8811213512248008,-0.20679364850592954,0.5603753934256678
