login_hour,login_dayofweek,is_weekend,time_since_last_login,device_changed,ip_changed,location_changed,LoginAttempts,failed_login,high_login_attempts,anomaly_label,anomaly_score,is_anomaly,alert
-0.3715403586573751,1.4948735359115246,1,0.2011606076143839,1,1,1,-0.8452403166202007,0,0,1,0.1720618486153738,0,0
0.923125596088008,0.4891051608112591,0,0.9679022824738835,0,1,0,-0.8452403166202007,0,0,1,0.1446501944306354,0,0
1.642384459835443,1.4948735359115246,1,-0.7769305987456275,1,1,1,1.809964866479906,0,1,1,0.0200537562499816,0,0
0.4915702778395469,-0.5166632142890064,0,-0.7263506207463395,1,1,0,0.0398280777465015,1,0,1,0.0941110084277992,0,0
-0.6592439041563491,1.4948735359115246,1,0.0796134638308787,1,1,1,0.9248964721132038,1,0,1,0.0474117590675529,0,0
0.4915702778395469,-0.0137790267388736,0,-0.559796467250776,1,1,1,4.465170049580013,0,1,1,0.0246781937211046,0,0
0.0600149595910858,-0.0137790267388736,0,-0.3029461187216162,1,1,1,-0.8452403166202007,0,0,1,0.2272183286691371,0,0
-1.0907992224048102,1.4948735359115246,1,-0.7297367280600994,1,1,0,-0.8452403166202007,0,0,1,0.1324265683093616,0,0
0.6354220505890339,0.4891051608112591,0,-0.4417765185857707,1,1,0,0.0398280777465015,0,0,1,0.1924843479229513,0,0
-0.2276885859078881,-1.522431589389272,0,-0.7189435109974898,1,1,1,-0.8452403166202007,0,0,1,0.1887502509630977,0,0
1.642384459835443,-0.0137790267388736,0,0.0691024223777491,1,1,1,0.0398280777465015,0,0,1,0.1828160081637351,0,0
0.2038667323405729,1.4948735359115246,1,-0.737849276832649,0,1,0,-0.8452403166202007,0,0,1,0.1249650544795397,0,0
1.2108291415869818,1.4948735359115246,1,-0.2586445480332579,1,1,1,-0.8452403166202007,0,0,1,0.1568571637180442,0,0
-0.8030956769058362,-0.0137790267388736,0,-0.6560888939858223,0,1,1,0.0398280777465015,0,0,1,0.1875862336566439,0,0
-0.8030956769058362,-1.522431589389272,0,0.1158730296490572,0,1,0,0.0398280777465015,0,0,1,0.1506488497936844,0,0
-1.6662063134027585,-1.0195474018391393,0,-0.9228859327491518,1,1,1,0.9248964721132038,0,0,1,0.1393029391384254,0,0
-1.5223545406532712,0.4891051608112591,0,-0.6915019329755608,1,1,0,0.0398280777465015,0,0,1,0.1589540018189272,0,0
-0.0838368131584011,-1.0195474018391393,0,-0.2997363711637813,1,1,1,0.9248964721132038,0,0,1,0.2021813788703713,0,0
-0.5153921314068621,1.4948735359115246,1,3.7600299382783735,1,1,0,0.9248964721132038,0,0,1,0.0410076985529161,0,0
0.923125596088008,-0.5166632142890064,0,-0.6528438744768024,0,1,1,0.0398280777465015,1,0,1,0.0729065817101142,0,0
-0.2276885859078881,1.4948735359115246,1,2.2161060910086143,0,1,0,0.9248964721132038,0,0,1,0.0541444412116044,0,0
0.2038667323405729,-1.0195474018391393,0,-0.7837733572755172,0,1,0,-0.8452403166202007,0,0,1,0.1800111617810174,0,0
-1.2346509951542972,-1.522431589389272,0,-0.435215935665361,0,1,1,0.0398280777465015,0,0,1,0.1558162919711112,0,0
-0.0838368131584011,0.4891051608112591,0,0.1506511735174658,0,1,1,-0.8452403166202007,0,0,1,0.188460904042205,0,0
-0.5153921314068621,0.991989348361392,1,2.6451541052229377,0,1,0,-0.8452403166202007,0,0,1,0.0638683928440577,0,0
-1.0907992224048102,-1.522431589389272,0,1.3194930918859498,0,1,0,0.9248964721132038,0,0,1,0.100082628814642,0,0
-0.6592439041563491,0.4891051608112591,0,-0.5831464989352452,0,1,0,0.0398280777465015,0,0,1,0.1674073929236145,0,0
-0.9469474496553232,-0.0137790267388736,0,-0.3968400527760825,1,1,1,0.0398280777465015,0,0,1,0.2128148168480188,0,0
1.3546809143364689,-1.522431589389272,0,-0.2997363711637813,1,1,1,-0.8452403166202007,1,0,1,0.071340867345111,0,0
-0.9469474496553232,-1.0195474018391393,0,1.8809520108487576,1,1,1,0.0398280777465015,0,0,1,0.1514718629849201,0,0
0.923125596088008,-0.0137790267388736,0,1.390389713767797,0,1,0,0.0398280777465015,0,0,1,0.1388358532640268,0,0
-0.2276885859078881,-0.5166632142890064,0,-0.4264684917714813,0,1,1,0.9248964721132038,0,0,1,0.1769218381236504,0,0
-0.5153921314068621,-0.5166632142890064,0,-0.2961033601917264,1,1,0,0.0398280777465015,1,0,1,0.0993914952466222,0,0
-0.8030956769058362,0.991989348361392,1,-0.7064572402780003,1,1,0,-0.8452403166202007,0,0,1,0.1495224352963562,0,0
-0.5153921314068621,-1.522431589389272,0,0.6331714657282468,1,1,1,1.809964866479906,0,1,1,0.0644349645144346,0,0
-0.8030956769058362,0.4891051608112591,0,-0.6040980379391343,0,1,1,0.9248964721132038,0,0,1,0.1578107600818698,0,0
1.2108291415869818,-0.0137790267388736,0,0.3815413659744667,0,1,0,-0.8452403166202007,0,0,1,0.1598621629827751,0,0
-1.0907992224048102,0.4891051608112591,0,-0.96754022294936,0,1,0,0.0398280777465015,0,0,1,0.1446251210894407,0,0
1.3546809143364689,1.4948735359115246,1,-0.7246575670894595,0,1,1,0.9248964721132038,0,0,1,0.0964667661705263,0,0
-0.0838368131584011,-0.0137790267388736,0,0.7854052070427008,1,1,1,-0.8452403166202007,0,0,1,0.2083218636690319,0,0
0.2038667323405729,-0.0137790267388736,0,-0.281994579717727,1,1,1,-0.8452403166202007,0,0,1,0.2257251502262281,0,0
0.2038667323405729,-0.0137790267388736,0,0.4204816000827052,0,1,1,1.809964866479906,0,1,1,0.074340059632174,0,0
-0.0838368131584011,1.4948735359115246,1,-0.2997363711637813,1,1,1,0.0398280777465015,0,0,1,0.1721967078624492,0,0
0.2038667323405729,0.991989348361392,1,0.3300443172443688,1,1,1,0.0398280777465015,0,0,1,0.1742153044973693,0,0
1.3546809143364689,1.4948735359115246,1,-0.8663097230484139,1,1,1,-0.8452403166202007,0,0,1,0.1399298833945957,0,0
1.2108291415869818,1.4948735359115246,1,2.553376488239571,1,1,1,-0.8452403166202007,0,0,1,0.074964084700106,0,0
-0.9469474496553232,-1.522431589389272,0,-0.96260214978346,1,1,0,-0.8452403166202007,0,0,1,0.1482029893942016,0,0
0.6354220505890339,-0.5166632142890064,0,-0.7518169695019085,0,1,0,0.9248964721132038,1,0,1,0.0626862196688529,0,0
0.7792738233385209,1.4948735359115246,1,-0.5909063281959448,0,1,1,-0.8452403166202007,0,0,1,0.1353148014071202,0,0
1.2108291415869818,0.4891051608112591,0,0.2327642758761426,1,1,1,0.0398280777465015,0,0,1,0.1936125724262904,0,0
0.4915702778395469,-1.522431589389272,0,-0.7176737207548298,1,1,0,-0.8452403166202007,0,0,1,0.1710044395245338,0,0
-1.6662063134027585,0.991989348361392,1,1.5766961599269598,1,1,0,0.9248964721132038,0,0,1,0.0644362258899429,0,0
-0.5153921314068621,-0.5166632142890064,0,-0.559655379446036,1,1,0,0.0398280777465015,0,0,1,0.204264190363496,0,0
0.3477185050900599,-1.0195474018391393,0,-0.3656596479285437,0,1,1,0.0398280777465015,0,0,1,0.1919034483850452,0,0
0.923125596088008,-0.5166632142890064,0,-0.1735686017750413,0,1,1,0.0398280777465015,0,0,1,0.1904109823864114,0,0
1.642384459835443,1.4948735359115246,1,0.1395052369430063,0,1,0,0.9248964721132038,0,0,1,0.0690157568649083,0,0
-1.3785027679037842,-1.0195474018391393,0,-0.1764609017722112,1,1,0,0.9248964721132038,0,0,1,0.1485546253297863,0,0
1.498532687085956,0.991989348361392,1,-0.2997363711637813,1,1,1,0.0398280777465015,0,0,1,0.1541697033641515,0,0
-0.9469474496553232,-0.5166632142890064,0,-0.6648363378797019,1,1,0,-0.8452403166202007,0,0,1,0.190859648315596,0,0
1.0669773688374948,-1.522431589389272,0,0.9887832775754029,1,1,1,0.9248964721132038,1,0,1,0.046391845313122,0,0
-1.0907992224048102,0.991989348361392,1,-0.5585972209104861,1,1,1,-0.8452403166202007,0,0,1,0.1747375255395854,0,0
1.498532687085956,0.991989348361392,1,-0.9246495303084016,0,1,1,-0.8452403166202007,0,0,1,0.1219461052193578,0,0
1.498532687085956,0.991989348361392,1,-0.2901071284902767,0,1,1,0.0398280777465015,0,0,1,0.1296890826859267,0,0
1.2108291415869818,-1.0195474018391393,0,-0.7043409232069003,0,1,0,-0.8452403166202007,0,0,1,0.1641349238102425,0,0
0.7792738233385209,-1.0195474018391393,0,-0.3028050309168762,0,1,0,0.9248964721132038,0,0,1,0.1478961244481971,0,0
0.3477185050900599,-1.0195474018391393,0,0.4096178391177256,1,1,0,0.0398280777465015,0,0,1,0.1892560236237681,0,0
1.0669773688374948,-0.0137790267388736,0,-0.7764367914290375,0,1,1,-0.8452403166202007,0,0,1,0.1885654619280645,0,0
-1.2346509951542972,0.4891051608112591,0,-0.96754022294936,1,1,1,0.0398280777465015,1,0,1,0.075427371366499,0,0
-0.9469474496553232,-1.0195474018391393,0,0.1256786320784868,0,1,0,0.0398280777465015,1,0,1,0.0655286858070207,0,0
1.642384459835443,0.991989348361392,1,0.1951643759129341,0,1,0,1.809964866479906,0,1,-1,-0.0129169198093126,1,1
0.7792738233385209,1.4948735359115246,1,-0.2131437310046097,1,1,0,-0.8452403166202007,1,0,1,0.0409404110255754,0,0
-0.8030956769058362,-0.5166632142890064,0,-0.7426462621938088,0,1,1,0.0398280777465015,0,0,1,0.1893336563327711,0,0
-1.0907992224048102,-0.0137790267388736,0,-0.9094825912988522,1,1,0,-0.8452403166202007,0,0,1,0.1800747201914629,0,0
0.6354220505890339,-1.522431589389272,0,-0.5415961404393168,1,1,1,-0.8452403166202007,0,0,1,0.1862577326427269,0,0
1.2108291415869818,-1.0195474018391393,0,-0.8820410132769233,1,1,0,-0.8452403166202007,0,0,1,0.1634967540582067,0,0
-1.5223545406532712,1.4948735359115246,1,-0.5739757916271455,1,1,1,0.0398280777465015,0,0,1,0.1286828045512297,0,0
-1.0907992224048102,1.4948735359115246,1,-0.2763510675281272,1,1,0,0.9248964721132038,0,0,1,0.1149470249611498,0,0
0.7792738233385209,-1.522431589389272,0,-0.8459930791658548,1,1,0,-0.8452403166202007,0,0,1,0.1567717993290834,0,0
1.498532687085956,-0.0137790267388736,0,1.4603692649188342,0,1,0,-0.8452403166202007,0,0,1,0.1173488947395018,0,0
1.3546809143364689,-1.0195474018391393,0,0.9271279069040252,0,1,0,0.0398280777465015,0,0,1,0.1293280155317732,0,0
0.7792738233385209,0.4891051608112591,0,-0.71372326222211,0,1,1,-0.8452403166202007,0,0,1,0.1858139241793624,0,0
-1.3785027679037842,0.991989348361392,1,-0.2545530016957981,0,1,1,0.9248964721132038,0,0,1,0.1056896384941612,0,0
-0.9469474496553232,0.991989348361392,1,-0.9870103400034792,0,1,0,-0.8452403166202007,0,0,1,0.1183312437698599,0,0
0.0600149595910858,-1.522431589389272,0,-0.2997363711637813,1,1,1,0.0398280777465015,0,0,1,0.200137790413917,0,0
1.0669773688374948,-1.0195474018391393,0,1.264539391939722,0,1,1,0.0398280777465015,0,0,1,0.1489572566279386,0,0
1.2108291415869818,0.4891051608112591,0,1.4404053405481252,1,1,1,-0.8452403166202007,0,0,1,0.1675742377133381,0,0
-0.9469474496553232,-1.0195474018391393,0,-0.6560183500834522,1,1,1,-0.8452403166202007,0,0,1,0.200808747145291,0,0
-0.6592439041563491,-0.5166632142890064,0,-0.1818927822547009,0,1,0,-0.8452403166202007,0,0,1,0.1852349522559989,0,0
1.0669773688374948,-0.5166632142890064,0,-0.2376224651269987,0,1,0,-0.8452403166202007,0,0,1,0.1760641885233547,0,0
