login_hour,login_dayofweek,is_weekend,time_since_last_login,device_changed,ip_changed,location_changed,LoginAttempts,failed_login,high_login_attempts
1.2108291415869818,-0.013779026738873684,0,-0.4123597112974819,1,1,0,-0.8452403166202007,0,0
0.7792738233385209,-0.013779026738873684,0,-0.30400427725716617,0,1,1,0.9248964721132038,0,0
-1.2346509951542972,1.4948735359115246,1,-0.04419108482846642,0,1,1,0.03982807774650154,0,0
-0.5153921314068621,-1.0195474018391393,0,-0.7779887572811774,1,1,0,-0.8452403166202007,0,0
-1.3785027679037842,-1.0195474018391393,0,-0.3128222650534158,0,1,0,-0.8452403166202007,0,0
1.4985326870859559,0.9919893483613919,1,-0.510556823396518,1,1,0,0.9248964721132038,0,0
-0.5153921314068621,-1.0195474018391393,0,-0.7527340402327184,0,1,0,-0.8452403166202007,0,0
0.6354220505890339,-0.5166632142890064,0,4.11119748427622,1,1,0,-0.8452403166202007,0,0
-1.3785027679037842,-0.013779026738873684,0,-0.2496854724322683,1,1,0,-0.8452403166202007,0,0
0.7792738233385209,1.4948735359115246,1,0.7929534045962905,1,1,0,0.03982807774650154,1,0
1.4985326870859559,-0.013779026738873684,0,-0.5725649135797456,0,1,0,-0.8452403166202007,0,0
0.9231255960880079,-0.013779026738873684,0,-0.30668494554722603,1,1,0,0.03982807774650154,0,0
-0.5153921314068621,0.4891051608112591,0,-0.231837865132659,1,1,0,-0.8452403166202007,0,0
-0.6592439041563491,-0.013779026738873684,0,0.3160766245751094,0,1,0,0.9248964721132038,0,0
1.4985326870859559,-0.013779026738873684,0,-0.2249245627003993,1,1,0,0.9248964721132038,0,0
-1.3785027679037842,1.4948735359115246,1,-0.2997363711637813,1,1,1,0.03982807774650154,0,0
-0.5153921314068621,1.4948735359115246,1,1.8685362840316382,1,1,1,-0.8452403166202007,0,0
1.3546809143364689,-1.522431589389272,0,-0.13272368230281292,0,1,0,-0.8452403166202007,0,0
-0.5153921314068621,0.9919893483613919,1,0.16271418082273542,0,1,0,0.9248964721132038,0,0
-0.08383681315840112,-1.522431589389272,0,-0.7865951133703171,0,1,1,0.03982807774650154,0,0
-1.2346509951542972,1.4948735359115246,1,-0.4221653137269115,0,1,1,-0.8452403166202007,0,0
0.9231255960880079,-0.5166632142890064,0,1.5016374478052827,0,1,1,-0.8452403166202007,0,0
-0.22768858590788812,0.9919893483613919,1,-0.7312886939122393,1,1,1,4.465170049580013,1,1
1.4985326870859559,-1.522431589389272,0,-0.03770104581042667,1,1,1,-0.8452403166202007,0,0
1.642384459835443,-1.522431589389272,0,0.42753599031970496,0,1,0,-0.8452403166202007,0,0
1.0669773688374948,-1.0195474018391393,0,-0.916889701047702,0,1,0,0.9248964721132038,0,0
0.6354220505890339,-0.013779026738873684,0,-0.09928587257943425,0,1,1,0.9248964721132038,0,0
0.2038667323405729,-1.0195474018391393,0,-0.5051249429140282,1,1,1,5.350238443946715,0,1
0.4915702778395469,-0.013779026738873684,0,-0.0749482262617852,1,1,1,0.9248964721132038,0,0
-0.8030956769058362,-0.013779026738873684,0,-0.3282008357700752,0,1,0,-0.8452403166202007,0,0
-0.5153921314068621,-1.0195474018391393,0,0.22514553442018295,0,1,0,-0.8452403166202007,0,0
-0.6592439041563491,-1.522431589389272,0,-0.2997363711637813,1,1,1,1.809964866479906,0,1
-0.5153921314068621,0.4891051608112591,0,-0.5891427306366949,1,1,1,-0.8452403166202007,0,0
-0.8030956769058362,0.4891051608112591,0,-0.29892511628652635,1,1,0,-0.8452403166202007,0,0
-1.6662063134027583,-0.013779026738873684,0,1.003950216584952,0,1,0,-0.8452403166202007,0,0
0.7792738233385209,0.9919893483613919,1,-0.7246575670894595,1,1,0,0.9248964721132038,0,0
-0.3715403586573751,0.4891051608112591,0,0.28581329045838055,1,1,0,0.03982807774650154,0,0
-0.3715403586573751,-1.522431589389272,0,-0.6936182500466608,1,1,0,0.9248964721132038,0,0
-1.5223545406532712,-0.5166632142890064,0,1.2987531845891707,1,1,1,-0.8452403166202007,0,0
-1.3785027679037842,-1.0195474018391393,0,0.3270814733448289,1,1,1,0.03982807774650154,0,0
0.3477185050900599,-0.013779026738873684,0,-0.7487130377976285,1,1,1,-0.8452403166202007,0,0
0.3477185050900599,-1.522431589389272,0,0.11869478574385715,0,1,1,-0.8452403166202007,0,0
1.2108291415869818,0.4891051608112591,0,-0.5698842452896856,0,1,1,1.809964866479906,0,1
-1.6662063134027583,-0.013779026738873684,0,-0.4778949965992093,0,1,0,-0.8452403166202007,0,0
1.2108291415869818,-1.522431589389272,0,0.20158387102860387,1,1,0,0.03982807774650154,0,0
-1.6662063134027583,0.4891051608112591,0,-0.6750652037233515,0,1,1,0.9248964721132038,0,0
1.4985326870859559,0.4891051608112591,0,0.5121886731637016,0,1,1,0.9248964721132038,0,0
-1.2346509951542972,-1.0195474018391393,0,-0.6724550793356616,1,1,1,-0.8452403166202007,0,0
-0.5153921314068621,1.4948735359115246,1,-0.4731685551404195,1,1,1,0.9248964721132038,0,0
-0.3715403586573751,0.9919893483613919,1,-0.38696390644428286,0,1,0,-0.8452403166202007,0,0
1.642384459835443,-0.5166632142890064,0,-0.534823925811797,1,1,0,-0.8452403166202007,0,0
-0.3715403586573751,1.4948735359115246,1,-0.6542547525242023,0,1,1,0.9248964721132038,0,0
0.2038667323405729,-0.013779026738873684,0,-0.5780673379646053,0,1,1,0.9248964721132038,0,0
0.4915702778395469,-1.0195474018391393,0,-0.2997363711637813,1,1,1,4.465170049580013,1,1
0.7792738233385209,-1.522431589389272,0,-0.382801816204453,0,1,1,-0.8452403166202007,0,0
-1.5223545406532712,0.4891051608112591,0,3.6021526847743197,1,1,1,0.9248964721132038,0,0
0.9231255960880079,0.9919893483613919,1,-0.8249004523572255,0,1,1,0.9248964721132038,0,0
-0.6592439041563491,-0.013779026738873684,0,-0.5394798233682169,1,1,1,0.03982807774650154,0,0
-1.6662063134027583,0.4891051608112591,0,-0.9314922888382914,1,1,1,-0.8452403166202007,0,0
-1.2346509951542972,-0.5166632142890064,0,-0.4794469624513492,0,1,1,-0.8452403166202007,1,0
1.0669773688374948,-1.0195474018391393,0,-0.3214991650449255,0,1,1,0.9248964721132038,0,0
0.06001495959108588,-0.5166632142890064,0,0.4926480122072124,0,1,1,0.03982807774650154,0,0
1.2108291415869818,-0.013779026738873684,0,-0.1532519578924821,0,1,0,0.03982807774650154,0,0
-0.22768858590788812,0.9919893483613919,1,0.5815333291934088,0,1,1,1.809964866479906,0,1
1.3546809143364689,1.4948735359115246,1,2.702647385654485,0,1,0,-0.8452403166202007,0,0
-1.5223545406532712,-0.013779026738873684,0,0.7425850583041125,1,1,1,0.9248964721132038,0,0
-0.08383681315840112,0.9919893483613919,1,-0.2997363711637813,1,1,1,0.03982807774650154,0,0
-0.5153921314068621,1.4948735359115246,1,-0.914632296171862,0,1,1,-0.8452403166202007,0,0
0.9231255960880079,-1.522431589389272,0,-0.8540350840360345,0,1,1,-0.8452403166202007,0,0
-1.6662063134027583,0.4891051608112591,0,0.04017942240605025,1,1,0,0.03982807774650154,0,0
-0.6592439041563491,-1.0195474018391393,0,0.14394950279231616,0,1,0,0.03982807774650154,0,0
-1.5223545406532712,-1.522431589389272,0,3.139737404738988,1,1,0,0.9248964721132038,0,0
-0.3715403586573751,-0.5166632142890064,0,-0.7608465890052681,0,1,1,-0.8452403166202007,0,0
-0.9469474496553232,0.4891051608112591,0,-0.10387122623348406,1,1,1,-0.8452403166202007,0,0
0.6354220505890339,0.4891051608112591,0,0.4687336293037833,1,1,1,-0.8452403166202007,1,0
0.2038667323405729,0.9919893483613919,1,0.5108483390186717,1,1,1,-0.8452403166202007,0,0
-1.6662063134027583,0.4891051608112591,0,-0.4465029600445605,1,1,1,0.03982807774650154,0,0
-1.0907992224048102,-1.0195474018391393,0,0.13061670524438668,1,1,0,0.03982807774650154,0,0
-0.5153921314068621,-0.013779026738873684,0,-0.7802461621570174,1,1,0,0.03982807774650154,0,0
0.2038667323405729,-0.013779026738873684,0,-0.9796032302546295,0,1,0,-0.8452403166202007,0,0
0.4915702778395469,0.9919893483613919,1,-0.7860307621513571,1,1,0,-0.8452403166202007,0,0
1.3546809143364689,-0.5166632142890064,0,-0.5724943696773755,1,1,1,-0.8452403166202007,0,0
0.06001495959108588,-1.522431589389272,0,0.8931962898640565,1,1,1,-0.8452403166202007,0,0
-0.08383681315840112,0.4891051608112591,0,0.11312181745662737,0,1,1,1.809964866479906,0,1
-1.2346509951542972,0.9919893483613919,1,-0.2997363711637813,1,1,1,0.03982807774650154,0,0
1.4985326870859559,-0.013779026738873684,0,-0.41362950154014183,0,1,1,-0.8452403166202007,0,0
1.3546809143364689,-1.522431589389272,0,0.1146737833087673,0,1,1,0.03982807774650154,0,0
0.4915702778395469,-0.5166632142890064,0,-0.8244066450406357,1,1,0,0.03982807774650154,0,0
-0.22768858590788812,-1.0195474018391393,0,-0.41250079910222187,1,1,1,0.03982807774650154,0,0
0.2038667323405729,-1.0195474018391393,0,-0.2767743309423472,1,1,1,-0.8452403166202007,1,0
-0.3715403586573751,1.4948735359115246,1,0.2011606076143839,1,1,1,-0.8452403166202007,0,0
0.9231255960880079,0.4891051608112591,0,0.9679022824738837,0,1,0,-0.8452403166202007,0,0
1.642384459835443,1.4948735359115246,1,-0.7769305987456275,1,1,1,1.809964866479906,0,1
0.4915702778395469,-0.5166632142890064,0,-0.7263506207463395,1,1,0,0.03982807774650154,1,0
-0.6592439041563491,1.4948735359115246,1,0.0796134638308787,1,1,1,0.9248964721132038,1,0
0.4915702778395469,-0.013779026738873684,0,-0.559796467250776,1,1,1,4.465170049580013,0,1
0.06001495959108588,-0.013779026738873684,0,-0.3029461187216162,1,1,1,-0.8452403166202007,0,0
-1.0907992224048102,1.4948735359115246,1,-0.7297367280600994,1,1,0,-0.8452403166202007,0,0
0.6354220505890339,0.4891051608112591,0,-0.4417765185857707,1,1,0,0.03982807774650154,0,0
-0.22768858590788812,-1.522431589389272,0,-0.7189435109974898,1,1,1,-0.8452403166202007,0,0
1.642384459835443,-0.013779026738873684,0,0.0691024223777491,1,1,1,0.03982807774650154,0,0
0.2038667323405729,1.4948735359115246,1,-0.737849276832649,0,1,0,-0.8452403166202007,0,0
1.2108291415869818,1.4948735359115246,1,-0.2586445480332579,1,1,1,-0.8452403166202007,0,0
-0.8030956769058362,-0.013779026738873684,0,-0.6560888939858223,0,1,1,0.03982807774650154,0,0
-0.8030956769058362,-1.522431589389272,0,0.11587302964905725,0,1,0,0.03982807774650154,0,0
-1.6662063134027583,-1.0195474018391393,0,-0.9228859327491518,1,1,1,0.9248964721132038,0,0
-1.5223545406532712,0.4891051608112591,0,-0.6915019329755608,1,1,0,0.03982807774650154,0,0
-0.08383681315840112,-1.0195474018391393,0,-0.2997363711637813,1,1,1,0.9248964721132038,0,0
-0.5153921314068621,1.4948735359115246,1,3.7600299382783735,1,1,0,0.9248964721132038,0,0
0.9231255960880079,-0.5166632142890064,0,-0.6528438744768024,0,1,1,0.03982807774650154,1,0
-0.22768858590788812,1.4948735359115246,1,2.2161060910086143,0,1,0,0.9248964721132038,0,0
0.2038667323405729,-1.0195474018391393,0,-0.7837733572755172,0,1,0,-0.8452403166202007,0,0
-1.2346509951542972,-1.522431589389272,0,-0.435215935665361,0,1,1,0.03982807774650154,0,0
-0.08383681315840112,0.4891051608112591,0,0.15065117351746588,0,1,1,-0.8452403166202007,0,0
-0.5153921314068621,0.9919893483613919,1,2.6451541052229377,0,1,0,-0.8452403166202007,0,0
-1.0907992224048102,-1.522431589389272,0,1.3194930918859498,0,1,0,0.9248964721132038,0,0
-0.6592439041563491,0.4891051608112591,0,-0.5831464989352452,0,1,0,0.03982807774650154,0,0
-0.9469474496553232,-0.013779026738873684,0,-0.3968400527760825,1,1,1,0.03982807774650154,0,0
1.3546809143364689,-1.522431589389272,0,-0.2997363711637813,1,1,1,-0.8452403166202007,1,0
-0.9469474496553232,-1.0195474018391393,0,1.8809520108487576,1,1,1,0.03982807774650154,0,0
0.9231255960880079,-0.013779026738873684,0,1.390389713767797,0,1,0,0.03982807774650154,0,0
-0.22768858590788812,-0.5166632142890064,0,-0.42646849177148133,0,1,1,0.9248964721132038,0,0
-0.5153921314068621,-0.5166632142890064,0,-0.29610336019172645,1,1,0,0.03982807774650154,1,0
-0.8030956769058362,0.9919893483613919,1,-0.7064572402780003,1,1,0,-0.8452403166202007,0,0
-0.5153921314068621,-1.522431589389272,0,0.6331714657282468,1,1,1,1.809964866479906,0,1
-0.8030956769058362,0.4891051608112591,0,-0.6040980379391343,0,1,1,0.9248964721132038,0,0
1.2108291415869818,-0.013779026738873684,0,0.38154136597446675,0,1,0,-0.8452403166202007,0,0
-1.0907992224048102,0.4891051608112591,0,-0.9675402229493599,0,1,0,0.03982807774650154,0,0
1.3546809143364689,1.4948735359115246,1,-0.7246575670894595,0,1,1,0.9248964721132038,0,0
-0.08383681315840112,-0.013779026738873684,0,0.7854052070427008,1,1,1,-0.8452403166202007,0,0
0.2038667323405729,-0.013779026738873684,0,-0.281994579717727,1,1,1,-0.8452403166202007,0,0
0.2038667323405729,-0.013779026738873684,0,0.42048160008270524,0,1,1,1.809964866479906,0,1
-0.08383681315840112,1.4948735359115246,1,-0.2997363711637813,1,1,1,0.03982807774650154,0,0
0.2038667323405729,0.9919893483613919,1,0.3300443172443688,1,1,1,0.03982807774650154,0,0
1.3546809143364689,1.4948735359115246,1,-0.8663097230484139,1,1,1,-0.8452403166202007,0,0
1.2108291415869818,1.4948735359115246,1,2.553376488239571,1,1,1,-0.8452403166202007,0,0
-0.9469474496553232,-1.522431589389272,0,-0.9626021497834601,1,1,0,-0.8452403166202007,0,0
0.6354220505890339,-0.5166632142890064,0,-0.7518169695019085,0,1,0,0.9248964721132038,1,0
0.7792738233385209,1.4948735359115246,1,-0.5909063281959448,0,1,1,-0.8452403166202007,0,0
1.2108291415869818,0.4891051608112591,0,0.23276427587614265,1,1,1,0.03982807774650154,0,0
0.4915702778395469,-1.522431589389272,0,-0.7176737207548298,1,1,0,-0.8452403166202007,0,0
-1.6662063134027583,0.9919893483613919,1,1.5766961599269598,1,1,0,0.9248964721132038,0,0
-0.5153921314068621,-0.5166632142890064,0,-0.559655379446036,1,1,0,0.03982807774650154,0,0
0.3477185050900599,-1.0195474018391393,0,-0.3656596479285437,0,1,1,0.03982807774650154,0,0
0.9231255960880079,-0.5166632142890064,0,-0.1735686017750413,0,1,1,0.03982807774650154,0,0
1.642384459835443,1.4948735359115246,1,0.13950523694300632,0,1,0,0.9248964721132038,0,0
-1.3785027679037842,-1.0195474018391393,0,-0.1764609017722112,1,1,0,0.9248964721132038,0,0
1.4985326870859559,0.9919893483613919,1,-0.2997363711637813,1,1,1,0.03982807774650154,0,0
-0.9469474496553232,-0.5166632142890064,0,-0.6648363378797019,1,1,0,-0.8452403166202007,0,0
1.0669773688374948,-1.522431589389272,0,0.9887832775754027,1,1,1,0.9248964721132038,1,0
-1.0907992224048102,0.9919893483613919,1,-0.5585972209104861,1,1,1,-0.8452403166202007,0,0
1.4985326870859559,0.9919893483613919,1,-0.9246495303084017,0,1,1,-0.8452403166202007,0,0
1.4985326870859559,0.9919893483613919,1,-0.2901071284902767,0,1,1,0.03982807774650154,0,0
1.2108291415869818,-1.0195474018391393,0,-0.7043409232069003,0,1,0,-0.8452403166202007,0,0
0.7792738233385209,-1.0195474018391393,0,-0.3028050309168762,0,1,0,0.9248964721132038,0,0
0.3477185050900599,-1.0195474018391393,0,0.40961783911772565,1,1,0,0.03982807774650154,0,0
1.0669773688374948,-0.013779026738873684,0,-0.7764367914290375,0,1,1,-0.8452403166202007,0,0
-1.2346509951542972,0.4891051608112591,0,-0.9675402229493599,1,1,1,0.03982807774650154,1,0
-0.9469474496553232,-1.0195474018391393,0,0.12567863207848687,0,1,0,0.03982807774650154,1,0
1.642384459835443,0.9919893483613919,1,0.19516437591293412,0,1,0,1.809964866479906,0,1
0.7792738233385209,1.4948735359115246,1,-0.21314373100460976,1,1,0,-0.8452403166202007,1,0
-0.8030956769058362,-0.5166632142890064,0,-0.7426462621938088,0,1,1,0.03982807774650154,0,0
-1.0907992224048102,-0.013779026738873684,0,-0.9094825912988522,1,1,0,-0.8452403166202007,0,0
0.6354220505890339,-1.522431589389272,0,-0.5415961404393168,1,1,1,-0.8452403166202007,0,0
1.2108291415869818,-1.0195474018391393,0,-0.8820410132769233,1,1,0,-0.8452403166202007,0,0
-1.5223545406532712,1.4948735359115246,1,-0.5739757916271455,1,1,1,0.03982807774650154,0,0
-1.0907992224048102,1.4948735359115246,1,-0.27635106752812727,1,1,0,0.9248964721132038,0,0
0.7792738233385209,-1.522431589389272,0,-0.8459930791658548,1,1,0,-0.8452403166202007,0,0
1.4985326870859559,-0.013779026738873684,0,1.4603692649188342,0,1,0,-0.8452403166202007,0,0
1.3546809143364689,-1.0195474018391393,0,0.9271279069040252,0,1,0,0.03982807774650154,0,0
0.7792738233385209,0.4891051608112591,0,-0.71372326222211,0,1,1,-0.8452403166202007,0,0
-1.3785027679037842,0.9919893483613919,1,-0.2545530016957981,0,1,1,0.9248964721132038,0,0
-0.9469474496553232,0.9919893483613919,1,-0.9870103400034792,0,1,0,-0.8452403166202007,0,0
0.06001495959108588,-1.522431589389272,0,-0.2997363711637813,1,1,1,0.03982807774650154,0,0
1.0669773688374948,-1.0195474018391393,0,1.264539391939722,0,1,1,0.03982807774650154,0,0
1.2108291415869818,0.4891051608112591,0,1.4404053405481252,1,1,1,-0.8452403166202007,0,0
-0.9469474496553232,-1.0195474018391393,0,-0.6560183500834522,1,1,1,-0.8452403166202007,0,0
-0.6592439041563491,-0.5166632142890064,0,-0.18189278225470099,0,1,0,-0.8452403166202007,0,0
1.0669773688374948,-0.5166632142890064,0,-0.23762246512699878,0,1,0,-0.8452403166202007,0,0
0.2038667323405729,0.4891051608112591,0,-0.8234190304074557,0,1,1,-0.8452403166202007,0,0
-0.5153921314068621,0.4891051608112591,0,-0.3105648601775759,0,1,1,-0.8452403166202007,0,0
-1.3785027679037842,-0.013779026738873684,0,0.29350257581671024,1,1,0,0.03982807774650154,0,0
-0.08383681315840112,0.4891051608112591,0,-0.14972476277398225,0,1,0,-0.8452403166202007,0,0
1.3546809143364689,0.9919893483613919,1,-0.8558692254976543,0,1,1,0.03982807774650154,0,0
-0.3715403586573751,-0.013779026738873684,0,-0.5431481062914567,1,1,1,5.350238443946715,1,1
-1.3785027679037842,-0.5166632142890064,0,-0.41828539909656165,1,1,1,-0.8452403166202007,1,0
-0.6592439041563491,-0.013779026738873684,0,-0.8787254498655335,0,1,1,0.03982807774650154,0,0
-1.0907992224048102,-0.013779026738873684,0,0.40757206594899575,0,1,0,0.03982807774650154,0,0
0.6354220505890339,-0.5166632142890064,0,-0.3390645967350548,0,1,0,0.03982807774650154,1,0
0.06001495959108588,0.4891051608112591,0,-0.8161530084633459,0,1,0,0.03982807774650154,0,0
-1.2346509951542972,-0.5166632142890064,0,0.1811966832436747,0,1,0,0.9248964721132038,0,0
1.3546809143364689,1.4948735359115246,1,0.19276588323235422,0,1,0,0.03982807774650154,0,0
-0.6592439041563491,-1.522431589389272,0,-0.2467931724350984,0,1,0,-0.8452403166202007,0,0
0.3477185050900599,0.4891051608112591,0,0.856725092338768,1,1,0,-0.8452403166202007,0,0
-1.0907992224048102,-1.0195474018391393,0,-0.2997363711637813,1,1,1,-0.8452403166202007,0,0
-0.8030956769058362,-0.013779026738873684,0,1.345029984543889,1,1,1,0.9248964721132038,0,0
-1.6662063134027583,0.9919893483613919,1,-0.11177214329892375,1,1,0,-0.8452403166202007,1,0
-0.5153921314068621,0.9919893483613919,1,-0.257374757790598,1,1,0,0.9248964721132038,0,0
-1.0907992224048102,1.4948735359115246,1,-0.916254805926372,1,1,0,0.9248964721132038,1,0
0.3477185050900599,-1.522431589389272,0,1.9885314619630035,0,1,1,0.03982807774650154,0,0
-1.2346509951542972,-0.5166632142890064,0,-0.1337818408383629,1,1,0,0.03982807774650154,0,0
1.3546809143364689,0.4891051608112591,0,-0.7186613353880098,1,1,1,-0.8452403166202007,0,0
-1.6662063134027583,-1.0195474018391393,0,0.025435746810720833,0,1,1,-0.8452403166202007,0,0
1.2108291415869818,1.4948735359115246,1,-0.4062929356936621,0,1,0,-0.8452403166202007,0,0
-1.5223545406532712,-1.522431589389272,0,-0.9815079156186194,1,1,1,0.03982807774650154,1,0
1.3546809143364689,-0.5166632142890064,0,-0.7116069451510101,1,1,1,0.03982807774650154,0,0
-1.2346509951542972,-1.0195474018391393,0,0.9546400288283241,1,1,0,0.03982807774650154,0,0
-0.6592439041563491,0.4891051608112591,0,-0.6787334866465914,1,1,0,-0.8452403166202007,0,0
0.9231255960880079,-1.522431589389272,0,-0.6499515744796325,1,1,1,0.03982807774650154,0,0
-0.9469474496553232,-0.013779026738873684,0,-0.7514642499900585,0,1,1,-0.8452403166202007,0,0
-0.08383681315840112,-1.522431589389272,0,2.989902156105114,1,1,1,0.03982807774650154,0,0
1.642384459835443,-1.0195474018391393,0,-0.8503668011127946,1,1,0,0.03982807774650154,0,0
-1.0907992224048102,-0.013779026738873684,0,-0.8792192571821235,0,1,1,-0.8452403166202007,0,0
-0.6592439041563491,0.9919893483613919,1,-0.2997363711637813,1,1,1,-0.8452403166202007,0,0
0.2038667323405729,1.4948735359115246,1,-0.8713183401166837,1,1,1,-0.8452403166202007,0,0
-0.08383681315840112,-1.0195474018391393,0,-0.09836880184862427,0,1,0,0.03982807774650154,1,0
0.6354220505890339,-1.522431589389272,0,-0.36826977231623365,0,1,0,0.03982807774650154,0,0
0.3477185050900599,0.4891051608112591,0,0.10761939307176759,0,1,1,0.03982807774650154,1,0
0.2038667323405729,-1.0195474018391393,0,0.8238516338343493,1,1,1,3.5801016552133107,1,1
-1.3785027679037842,-0.5166632142890064,0,-0.2346596212274589,1,1,1,0.9248964721132038,0,0
-0.22768858590788812,-0.5166632142890064,0,-0.96563553758537,0,1,1,0.03982807774650154,0,0
1.642384459835443,0.9919893483613919,1,-0.6419801135118228,0,1,1,-0.8452403166202007,0,0
0.9231255960880079,-0.013779026738873684,0,-0.5149305453434578,1,1,1,-0.8452403166202007,0,0
1.642384459835443,1.4948735359115246,1,1.4598049136998743,1,1,1,0.03982807774650154,0,0
0.3477185050900599,1.4948735359115246,1,1.0968565360062386,1,1,1,2.6950332608466083,0,1
0.3477185050900599,1.4948735359115246,1,-0.2997363711637813,1,1,1,-0.8452403166202007,0,0
0.6354220505890339,-0.013779026738873684,0,-0.5883667477106249,0,1,1,-0.8452403166202007,0,0
0.3477185050900599,-1.0195474018391393,0,1.6317204037755575,1,1,0,-0.8452403166202007,0,0
1.642384459835443,-1.522431589389272,0,0.36002547575161764,1,1,0,0.03982807774650154,1,0
0.7792738233385209,-0.5166632142890064,0,-0.8251120840643356,1,1,0,0.9248964721132038,0,0
-0.9469474496553232,0.4891051608112591,0,-0.13625087742131278,0,1,1,-0.8452403166202007,0,0
-0.6592439041563491,0.9919893483613919,1,-0.17984700908597107,0,1,1,0.9248964721132038,0,0
1.642384459835443,-0.013779026738873684,0,-0.42265912104350145,1,1,1,-0.8452403166202007,0,0
1.0669773688374948,1.4948735359115246,1,1.418818906422906,1,1,1,-0.8452403166202007,0,0
-0.8030956769058362,0.4891051608112591,0,1.5861490428445393,0,1,0,0.03982807774650154,0,0
-0.08383681315840112,1.4948735359115246,1,0.6455166486429963,1,1,0,-0.8452403166202007,0,0
-0.3715403586573751,0.4891051608112591,0,0.2113894734580335,0,1,0,0.03982807774650154,0,0
1.3546809143364689,0.9919893483613919,1,-0.8490970108701347,1,1,0,-0.8452403166202007,0,0
-0.3715403586573751,-0.013779026738873684,0,1.5884769916227492,1,1,0,0.9248964721132038,0,0
1.4985326870859559,0.9919893483613919,1,-0.2997363711637813,1,1,1,0.9248964721132038,0,0
-1.6662063134027583,-1.0195474018391393,0,-0.07833433357554508,1,1,1,-0.8452403166202007,0,0
0.2038667323405729,-0.013779026738873684,0,-0.7454680182886088,1,1,1,1.809964866479906,0,1
-0.6592439041563491,-0.5166632142890064,0,1.0051494629252422,1,1,1,0.03982807774650154,0,0
